depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,rlc
-10.0,1.0,0.025,3.186457243248237,0.24486339458585576,2.9436696591718885,3.108649710508658,3.2026655347548187,3.789627468923698,3.2573221380101893,3.4650106550416884,3.7141403009490315,3.97761485137397,0.013403051262421268,0.014653261647861082,0.015101558173066193,0.01770265779112171,0.015211489254038391,0.01613552806228353,16.087239583333332
-20.0,1.0,0.025,2.005146334244467,0.31349506451019254,1.675883625848669,1.9753176677518234,1.945083882716399,2.3847040921592306,2.2437167073522977,2.076170492355275,2.264226723521758,2.334427002710393,0.0077467353411463016,0.008716837620666901,0.008704469742060187,0.01126936161489777,0.010547764327002189,0.009761001137441234,9.87109375
-40.0,1.0,0.025,1.2736543394989859,0.3607054421344434,0.981765964513659,0.7814328896906828,0.8758550008686639,1.5147466613921894,1.3947755748595823,1.4805546809953947,1.7133289625325987,1.5365343491356738,0.004438445475410222,0.003269043369793076,0.003720888536265672,0.007227741830002942,0.00659402756326323,0.00708854921560956,4.509114583333333
-60.0,1.0,0.025,0.8298521526423231,0.4009325089383167,0.5256987190549068,0.33878858428041736,0.4322878263945761,0.9869363599534781,0.7075327833219902,0.7748808691271785,0.9944115005735449,0.7545798092639756,0.0023333740684585726,0.001505276170416041,0.001864338620202256,0.004787326112654332,0.003412695436712828,0.0037250102059571883,2.251302083333333
-80.0,1.0,0.025,0.4134368559131054,0.4481612316693932,0.27953937414157337,0.26322213097240454,0.2531452796501174,0.4916970623577565,0.2785447113320836,0.355245072851101,0.3517184541678346,0.42219900714583064,0.0012846493263383649,0.0011615317176567226,0.001152569382281836,0.002454503465455082,0.0014242482970089738,0.0017817358634136412,1.3033854166666665
-120.0,1.0,0.025,0.01252307277555396,0.4990783210666019,0.007574931477541747,0.01937871204283213,0.014444994264639086,0.014893587756787823,0.02763320274122642,0.01381660137061321,0.02763320274122642,0.004862155207830101,2.14176141731621e-05,9.452668372110291e-05,6.466947845378527e-05,8.07371631575734e-05,0.00011765225011791804,5.882612505895902e-05,0.07552083333333333
-10.0,1.0,0.025,3.2193708479997487,0.2439905200796524,3.24336989623185,3.3497334724265713,3.44319908033765,3.8305737599971876,3.1417046744804455,3.1158778986052833,3.133926034542051,3.7272494505510387,0.015547990037389802,0.015676160814455477,0.016186139068446646,0.01788644246346218,0.014561878572333774,0.014482537222902917,17.268229166666668
-20.0,1.0,0.025,2.007325653555414,0.3135659351577343,1.6549539740677717,1.7341011036642797,1.884064030641602,2.388419768743329,2.1550062119504565,2.1812955742122537,2.210497250778873,2.5798395582148532,0.007507413466806935,0.00811565579734857,0.008685955639957612,0.011292890981993207,0.010193816882278238,0.010293619582954664,9.44921875
-40.0,1.0,0.025,1.2781285384177798,0.36111727095964713,1.0176395789552068,0.8634651863744296,0.9880613520285193,1.5207833680325005,1.0214265137769163,1.2800841462164587,1.4288186391408262,1.3766904446975092,0.004619217425215049,0.0036981058969104584,0.004359205101089284,0.007256711555126332,0.004857901118802033,0.006002461158268028,5.05859375
-60.0,1.0,0.025,0.8206911773474833,0.402532996975013,0.47087872502299477,0.45858976738104607,0.4679803433341321,0.9765007628623198,0.9474571898647066,1.136229747591814,1.232406588730316,1.3154263824487418,0.0020565528674682887,0.001977739556516647,0.0020028531168029564,0.004734949150978389,0.004636901458650851,0.005500773637413972,2.3984375
